mean,std,p75,p90,p99,top_50pct_rate,top_10pct_rate,top_1pct_rate,lineup_id,rank_p99
92.6925,18.872269,105.44722,117.10447,134.69217,0.569,0.097,0.005,1336,1522
91.84708,17.790005,103.874664,113.64249,133.31392,0.542,0.103,0.011,1337,1692
92.818,20.448177,106.25001,119.94197,139.26201,0.561,0.219,0.045,1338,1920
90.88383,19.202782,103.72567,115.43459,136.49496,0.491,0.122,0.018,1339,1733
90.98636,19.068441,103.373314,114.86167,137.34895,0.498,0.113,0.01,1340,1017
91.452095,19.268927,104.30478,115.20026,136.58653,0.511,0.124,0.009,1341,744
91.87747,19.369944,105.24902,116.56742,139.86113,0.524,0.139,0.026,1342,1107
90.16176,18.004927,102.83267,113.7992,131.09584,0.456,0.068,0.005,1343,1460
90.30806,18.74648,102.24218,114.827614,137.80069,0.465,0.1,0.01,1344,1680
91.380905,17.566572,103.205444,113.253876,131.67534,0.536,0.074,0.002,1345,578
90.4378,17.436388,101.67976,112.37524,131.71086,0.467,0.086,0.004,1346,140
90.900215,18.34517,103.54634,115.41934,131.26978,0.504,0.096,0.014,1347,1404
90.72972,18.61225,103.71457,114.50824,135.34468,0.481,0.128,0.012,1348,646
89.90202,18.166563,102.15897,113.94633,130.39044,0.44,0.085,0.005,1349,812
89.94877,18.451632,102.72917,113.62685,133.4793,0.458,0.088,0.013,1350,1955
88.86353,18.669811,102.40567,113.31207,132.43146,0.415,0.092,0.012,1351,1738
89.57614,18.642118,102.2425,113.60703,132.48293,0.445,0.082,0.01,1352,555
87.585144,17.24649,99.357056,110.27954,128.03488,0.372,0.031,0.004,1353,1226
89.36519,18.686035,101.56641,113.7167,131.98114,0.448,0.078,0.002,1354,1172
90.088875,18.608673,102.25342,113.68274,135.06223,0.467,0.096,0.006,1355,1568
90.37318,18.738558,102.358696,115.32431,132.72948,0.493,0.103,0.016,1356,1937
88.853874,17.880695,101.33281,111.68376,129.95961,0.409,0.062,0.004,1357,383
92.17292,18.017235,104.41412,116.114075,131.66513,0.54,0.106,0.011,1358,1403
86.6338,17.32125,98.05378,110.03485,128.59271,0.323,0.047,0.005,1359,1523
88.24396,18.232553,100.34565,111.79259,131.40417,0.396,0.065,0.009,1360,1382
88.99487,17.91883,100.38906,111.69971,131.28717,0.439,0.043,0.0,1361,1148
89.138176,17.835266,100.945984,111.59372,130.14426,0.416,0.056,0.004,1362,912
91.18589,17.651428,102.99466,114.346054,133.02336,0.49,0.074,0.005,1363,1015
91.19133,18.114563,102.96493,114.234474,133.46945,0.511,0.07,0.002,1364,1999
89.86247,17.636734,101.23014,112.86556,129.87259,0.436,0.085,0.004,1365,900
89.9116,18.036066,101.981674,114.24228,133.42589,0.465,0.078,0.005,1366,845
91.61969,18.083752,104.11078,114.55125,134.05623,0.519,0.092,0.006,1367,1588
92.85341,18.618546,105.447296,117.25213,136.2784,0.576,0.125,0.011,1368,760
92.98475,19.116821,105.19927,116.853584,143.28308,0.563,0.14,0.019,1369,1719
88.3506,17.988018,100.444046,111.756935,130.52614,0.395,0.045,0.003,1370,1288
89.41125,18.237698,101.96335,112.339935,132.20679,0.445,0.077,0.008,1371,1142
93.72362,19.811821,106.750175,119.09509,140.78804,0.593,0.188,0.027,1372,1718
89.5792,18.255709,101.30472,113.49467,133.1241,0.435,0.057,0.003,1373,1353
87.14589,17.111004,98.62936,109.455475,126.22224,0.348,0.047,0.004,1374,1508
90.093254,18.511412,102.7094,114.06981,133.5069,0.463,0.112,0.019,1375,1946
89.90284,19.048626,102.73245,114.41988,133.36394,0.453,0.082,0.006,1376,230
91.99747,18.303959,104.33958,115.03253,138.13861,0.518,0.114,0.007,1377,1336
91.36681,20.295319,105.39064,117.87223,140.18225,0.521,0.176,0.036,1378,1741
91.18076,18.763716,103.092674,115.35703,137.7332,0.51,0.085,0.002,1379,1784
92.704666,18.976778,105.24717,116.63683,137.02936,0.56,0.147,0.011,1380,249
91.17929,18.119354,104.21963,114.82512,132.55403,0.511,0.102,0.01,1381,632
90.437065,19.443308,102.7973,115.87265,136.46152,0.486,0.11,0.016,1382,920
92.2115,18.281036,104.81371,115.07,134.53635,0.555,0.086,0.012,1383,716
92.897865,18.557356,104.84335,117.47789,137.16765,0.569,0.114,0.011,1384,146
86.94307,16.728546,98.49036,108.70067,123.835106,0.347,0.033,0.002,1385,437
92.03936,18.03032,103.66142,115.09383,136.77078,0.533,0.112,0.008,1386,1853
91.526436,18.102325,103.246216,115.82197,134.21602,0.512,0.102,0.011,1387,1352
89.57705,19.198755,102.54292,114.03177,135.14195,0.459,0.086,0.009,1388,369
90.22279,18.345396,102.187515,114.48344,133.0583,0.468,0.113,0.013,1389,1445
91.19956,18.595757,103.57453,114.71115,135.77704,0.496,0.075,0.002,1390,852
87.230125,17.445982,98.784706,110.170845,128.19786,0.358,0.034,0.003,1391,1794
91.913925,19.300507,105.20853,116.5102,136.83037,0.522,0.116,0.01,1392,327
91.65473,17.956387,103.44853,114.96818,136.98346,0.533,0.096,0.01,1393,205
90.447685,17.76456,102.65062,113.47323,130.79503,0.467,0.086,0.007,1394,1058
93.06621,18.623125,105.32135,116.74289,136.31512,0.579,0.113,0.007,1395,1401
92.17135,18.373678,104.402954,115.960945,132.8076,0.556,0.091,0.005,1396,645
88.65319,18.319815,101.21926,112.90056,130.8472,0.409,0.059,0.003,1397,1270
91.910576,18.724867,104.176636,115.629974,136.99266,0.528,0.125,0.012,1398,1527
89.35061,18.345829,101.24945,112.1356,132.98242,0.444,0.075,0.005,1399,277
90.38536,17.751198,101.83388,113.23845,132.38159,0.492,0.068,0.003,1400,197
88.716545,17.737556,100.25009,111.5705,129.82759,0.401,0.052,0.005,1401,1173
91.131645,17.871136,102.809006,114.93612,132.56476,0.499,0.095,0.005,1402,54
90.84572,18.428246,103.38129,115.41156,132.60725,0.508,0.08,0.008,1403,1871
93.12035,19.16787,105.769646,118.17856,138.0948,0.581,0.129,0.009,1404,842
85.986176,16.953577,97.99591,108.59612,124.90716,0.309,0.035,0.0,1405,1771
91.22199,19.097784,104.189644,116.56245,135.98245,0.498,0.139,0.011,1406,1171
90.72652,18.680283,103.02005,114.39662,135.15425,0.485,0.12,0.016,1407,1604
88.960266,18.174168,101.68106,113.22745,129.73076,0.427,0.066,0.005,1408,468
91.78044,18.294264,103.89601,115.20847,135.54175,0.516,0.107,0.012,1409,191
88.33393,17.730133,100.76371,110.18657,131.89697,0.386,0.059,0.004,1410,877
93.49639,18.828762,106.24609,118.48756,135.23112,0.595,0.148,0.015,1411,1244
91.703186,18.037395,104.26556,114.48375,136.11111,0.515,0.109,0.009,1412,1303
92.14313,18.494093,104.77165,115.66718,137.00429,0.533,0.104,0.006,1413,1151
88.48372,18.238325,100.25008,111.88802,131.42433,0.396,0.052,0.003,1414,913
91.38319,18.664476,103.167206,115.11274,138.42552,0.509,0.101,0.011,1415,318
93.27697,18.145357,105.260704,117.57559,137.13359,0.589,0.115,0.008,1416,1921
87.5168,17.41618,99.50256,110.86436,128.35803,0.39,0.036,0.001,1417,992
87.75117,17.619791,99.01643,111.131424,131.26047,0.359,0.046,0.005,1418,813
88.12673,17.353853,99.68501,110.88932,128.06767,0.368,0.044,0.003,1419,1660
93.952385,19.11539,106.73915,118.10997,139.3668,0.616,0.169,0.024,1420,951
90.02028,18.999928,103.02974,114.573875,136.1887,0.464,0.106,0.014,1421,1919
87.90273,18.110895,100.68447,111.48658,131.04509,0.374,0.078,0.007,1422,1681
88.28671,18.484854,100.88594,112.26777,131.52026,0.403,0.073,0.008,1423,1320
91.49884,18.51424,103.73165,115.55923,133.00957,0.513,0.094,0.01,1424,1273
92.86896,18.583921,105.16359,116.404335,136.94711,0.585,0.106,0.01,1425,1647
93.37525,18.399475,105.670715,116.84991,138.15166,0.58,0.136,0.014,1426,401
91.90963,19.08133,104.35153,116.75678,137.93446,0.504,0.129,0.015,1427,1799
88.59707,17.171566,100.00668,111.77903,127.90616,0.412,0.069,0.004,1428,1783
89.20185,18.197517,101.86363,112.642746,132.94441,0.434,0.081,0.003,1429,1850
91.48675,18.149254,104.1909,114.23944,133.88448,0.517,0.1,0.01,1430,1293
90.21905,17.650723,102.41864,112.9786,131.6364,0.467,0.057,0.002,1431,872
89.513756,19.549915,101.87813,115.63508,135.29674,0.442,0.121,0.017,1432,1962
90.436424,18.218548,102.58084,113.70264,131.94066,0.466,0.086,0.008,1433,1372
91.078545,19.203083,103.82846,114.74148,137.59859,0.488,0.117,0.015,1434,908
91.462715,18.619478,103.81927,115.87745,135.44504,0.506,0.109,0.015,1435,648
90.52489,17.527206,102.458046,113.7331,132.91676,0.468,0.069,0.006,1436,315
92.53136,19.185171,105.75026,117.54226,137.52571,0.564,0.126,0.02,1437,1662
87.44518,17.61569,99.68143,110.47139,127.368515,0.358,0.04,0.001,1438,1987
90.44606,17.91818,101.97795,113.03195,131.11717,0.487,0.068,0.003,1439,980
91.177704,18.94228,103.5131,115.23114,135.0386,0.504,0.105,0.009,1440,1555
88.452065,17.768763,100.02259,110.73686,128.26904,0.393,0.047,0.002,1441,1576
86.188995,16.93768,97.615295,108.84074,125.06699,0.309,0.039,0.002,1442,1728
92.78461,18.87636,105.54402,117.54795,136.23552,0.55,0.137,0.023,1443,1967
89.40467,18.829388,102.5799,115.34814,132.40506,0.458,0.106,0.007,1444,1196
93.47689,18.8821,105.56051,117.35215,138.20555,0.594,0.135,0.009,1445,478
89.91394,17.910423,101.62367,113.1348,131.6904,0.461,0.075,0.005,1446,1204
91.34464,18.444996,104.447945,115.12533,133.6013,0.504,0.095,0.008,1447,1712
87.771385,17.146696,99.31316,109.704926,127.90429,0.366,0.054,0.005,1448,573
92.5309,19.127918,105.79977,117.16917,138.02025,0.54,0.145,0.02,1449,1724
88.39425,16.748753,100.257095,110.0937,126.46678,0.389,0.045,0.004,1450,1911
91.74739,18.860945,103.93338,116.33291,136.26212,0.521,0.144,0.014,1451,305
93.15217,19.221619,106.04543,118.70109,136.54268,0.566,0.166,0.019,1452,1263
93.22125,18.528818,105.144684,116.9567,139.59508,0.596,0.111,0.011,1453,807
93.81546,19.272285,107.21615,119.1253,136.98141,0.596,0.164,0.018,1454,1554
90.69278,18.959148,103.52196,114.41572,135.86679,0.472,0.114,0.01,1455,752
90.678406,19.000566,103.62341,115.24653,135.74893,0.497,0.097,0.008,1456,1254
92.159065,19.300596,105.069954,116.10519,139.34111,0.538,0.116,0.009,1457,1203
93.11258,18.493206,105.42047,117.71376,137.52933,0.577,0.123,0.015,1458,543
91.037964,18.1996,103.81577,114.17956,132.63495,0.501,0.081,0.005,1459,1821
86.77793,17.877735,99.34277,110.54398,127.418526,0.364,0.052,0.003,1460,718
94.354454,18.687098,106.82865,117.926865,138.78908,0.627,0.138,0.016,1461,1933
93.17378,18.26691,105.21677,117.12836,138.40878,0.582,0.135,0.015,1462,109
92.36866,18.783901,105.61784,115.90762,137.68668,0.557,0.124,0.008,1463,1113
89.93849,18.225838,102.33857,113.717636,134.45624,0.46,0.108,0.008,1464,560
89.57176,18.847319,102.53469,114.59043,133.95694,0.459,0.089,0.005,1465,155
89.41327,17.678827,101.608025,110.89212,133.33981,0.46,0.073,0.003,1466,124
89.04089,17.364506,100.91008,111.24673,125.81021,0.409,0.061,0.003,1467,859
91.94846,18.027021,103.96116,116.15701,134.16695,0.548,0.082,0.007,1468,1615
89.937706,18.537235,102.29484,113.95346,134.02019,0.467,0.075,0.006,1469,829
89.049324,18.026577,101.85149,112.79247,130.02951,0.422,0.091,0.007,1470,1355
93.36826,18.387688,106.17284,117.01158,138.23975,0.58,0.124,0.009,1471,1824
89.102684,18.74101,101.22686,114.719315,133.19144,0.437,0.093,0.014,1472,1496
88.899864,18.081423,100.65251,112.607765,130.89328,0.407,0.07,0.006,1473,1139
89.64928,18.57506,101.883865,112.83469,132.82805,0.461,0.077,0.008,1474,199
93.32995,18.724766,105.68003,116.96324,135.1581,0.598,0.122,0.015,1475,1210
88.94486,17.51475,100.58195,112.1784,130.25835,0.418,0.074,0.006,1476,1773
90.835144,18.18865,102.969505,113.67448,134.41133,0.491,0.08,0.005,1477,945
92.33394,18.689272,104.426956,117.42102,137.55978,0.537,0.118,0.019,1478,1434
90.19864,17.66644,102.05256,113.22279,131.24298,0.461,0.084,0.01,1479,907
90.74777,19.402132,103.58635,114.03497,137.75414,0.475,0.101,0.013,1480,356
89.3255,18.024326,101.04317,112.98256,129.64583,0.426,0.053,0.0,1481,57
90.0604,18.371796,102.825424,113.922424,132.67372,0.455,0.082,0.009,1482,1411
89.97604,18.644646,102.33229,113.35602,133.25024,0.46,0.106,0.012,1483,688
93.15806,20.474909,106.45042,120.2066,142.25858,0.572,0.193,0.041,1484,1267
88.892426,17.40035,99.72467,111.851555,129.74791,0.411,0.05,0.001,1485,296
89.285904,18.024961,101.95889,113.07341,128.71964,0.428,0.071,0.004,1486,658
90.83235,18.989796,103.803696,115.579315,135.23,0.493,0.119,0.015,1487,528
87.39016,19.451008,100.27396,112.31745,133.12311,0.386,0.089,0.007,1488,1531
90.2732,19.164347,103.63566,115.12709,133.11113,0.474,0.093,0.007,1489,722
89.78201,18.044495,101.54362,113.225,130.40776,0.448,0.058,0.004,1490,1286
89.94755,19.820099,103.30223,114.39464,136.56374,0.451,0.132,0.018,1491,1698
91.529945,19.329025,104.71875,116.75554,136.57222,0.513,0.137,0.019,1492,776
91.67141,18.218723,103.73768,115.0818,134.11394,0.538,0.093,0.009,1493,981
92.20621,18.609577,104.355705,115.18354,136.1219,0.545,0.124,0.013,1494,988
89.7853,18.276796,102.66046,113.49473,131.97702,0.45,0.103,0.011,1495,166
91.3467,18.119738,103.34053,115.506424,135.29668,0.513,0.096,0.011,1496,1207
89.93971,17.649975,101.4366,112.51596,131.38928,0.46,0.067,0.004,1497,1709
89.38906,17.703571,101.04311,112.46999,129.4549,0.446,0.054,0.004,1498,1582
91.71373,17.863333,103.758,114.62164,134.07747,0.533,0.091,0.008,1499,865
92.5185,18.581669,104.42983,117.50653,137.10439,0.547,0.119,0.014,1500,736
86.72807,17.011152,97.97825,108.45663,126.71858,0.356,0.036,0.002,1501,787
91.25198,19.013464,104.77772,115.14668,135.80623,0.506,0.133,0.021,1502,1215
92.24341,19.326109,105.51783,117.03065,137.76006,0.553,0.151,0.018,1503,613
91.54816,18.067633,103.07611,115.04489,135.12228,0.522,0.095,0.008,1504,150
92.12205,19.18431,104.9123,117.27702,137.72853,0.544,0.148,0.016,1505,1313
92.2798,18.025692,104.026436,116.02813,135.73978,0.537,0.101,0.01,1506,898
90.75198,18.483772,102.83597,114.47136,132.48064,0.472,0.09,0.006,1507,1715
87.89814,17.243563,99.37816,110.62804,127.81578,0.371,0.041,0.002,1508,380
91.01085,17.686096,102.60149,114.18072,130.61217,0.501,0.082,0.004,1509,1894
88.04756,18.129562,100.44794,112.20676,127.804344,0.38,0.054,0.003,1510,1856
89.4176,18.004776,101.59281,112.898766,128.55258,0.435,0.092,0.008,1511,1347
90.21079,18.845505,103.161125,114.0072,134.59242,0.449,0.08,0.009,1512,377
92.48318,18.18396,104.774925,115.9869,136.42682,0.552,0.094,0.008,1513,1033
90.680984,18.333775,102.80328,114.508675,131.23856,0.48,0.074,0.003,1514,1447
91.04879,18.850277,104.0678,115.70052,133.48468,0.504,0.124,0.009,1515,457
91.3532,18.881905,104.31549,116.24962,133.65,0.5,0.126,0.019,1516,1346
91.41122,18.7692,104.086334,116.20905,133.10478,0.507,0.122,0.019,1517,862
91.08616,19.699955,104.429756,117.38553,136.20181,0.493,0.115,0.016,1518,1359
88.82314,18.286589,101.10676,112.65645,130.85272,0.424,0.058,0.006,1519,846
91.36723,17.712196,103.904724,114.51735,133.0547,0.512,0.07,0.001,1520,675
89.11088,19.025414,102.626434,113.2604,132.67154,0.407,0.07,0.007,1521,1983
90.1182,18.043568,102.83537,113.143394,132.5642,0.459,0.071,0.004,1522,1432
86.523155,17.101543,97.70375,108.950264,127.31515,0.342,0.032,0.001,1523,1862
89.76524,19.696892,103.12753,115.87188,136.25703,0.477,0.146,0.021,1524,331
88.68136,17.849142,100.59877,111.99887,129.9674,0.411,0.063,0.005,1525,1251
89.72403,18.250317,102.392715,112.73681,132.3723,0.446,0.065,0.002,1526,1193
91.16321,18.917727,104.299706,115.618675,134.63676,0.495,0.104,0.011,1527,971
92.00249,18.55959,104.63237,115.869675,134.81279,0.541,0.103,0.009,1528,557
91.36904,19.05704,104.19267,116.157135,136.9401,0.503,0.117,0.011,1529,1115
89.04731,17.76258,100.631424,111.64462,131.86078,0.432,0.066,0.006,1530,1749
88.16873,17.689558,99.60428,110.702545,129.66241,0.388,0.026,0.001,1531,1579
89.5887,17.509829,101.05004,112.61173,129.21907,0.43,0.073,0.01,1532,911
89.58058,18.465048,102.03015,113.90149,133.92085,0.45,0.115,0.008,1533,1854
90.78686,18.32788,102.668564,114.82279,134.79396,0.49,0.095,0.009,1534,1953
90.61257,17.69149,102.512054,114.02911,133.10982,0.483,0.074,0.009,1535,589
90.92934,18.453619,103.05342,114.63121,133.99275,0.503,0.102,0.013,1536,1225
90.2317,18.900257,102.22869,114.17178,133.22745,0.477,0.105,0.018,1537,1324
87.59828,17.431818,98.89339,110.79461,126.94932,0.373,0.043,0.003,1538,1264
92.51939,19.483356,105.26973,117.6001,141.43141,0.562,0.163,0.029,1539,161
88.81158,17.420576,100.38037,111.08646,128.68954,0.387,0.047,0.002,1540,1683
90.82477,17.977787,102.76658,114.56879,135.116,0.481,0.079,0.009,1541,421
90.13938,17.898783,101.970474,112.72088,132.89258,0.455,0.06,0.002,1542,246
90.74651,17.820288,102.87817,113.801125,132.7887,0.509,0.07,0.006,1543,1703
90.07111,19.783524,103.06077,116.51782,134.96474,0.485,0.122,0.018,1544,1424
91.538216,18.579617,103.52399,115.50593,137.40309,0.521,0.111,0.006,1545,686
92.074326,18.419508,104.75741,115.53896,135.7737,0.55,0.101,0.007,1546,1154
89.242874,18.30814,101.365105,112.23955,134.50153,0.427,0.06,0.005,1547,748
91.95892,18.92213,104.6911,116.37583,136.42308,0.522,0.113,0.019,1548,936
91.33089,18.811928,103.92978,115.6505,137.76413,0.501,0.117,0.015,1549,1086
90.88389,18.203518,103.13249,114.79155,134.1829,0.493,0.082,0.003,1550,910
90.47817,19.312689,103.6161,115.223335,133.89249,0.487,0.111,0.013,1551,652
88.88544,17.801912,100.71323,112.03376,130.51804,0.415,0.043,0.0,1552,1162
89.88843,17.870623,102.21962,113.299774,132.07182,0.458,0.07,0.002,1553,841
91.29167,18.007467,103.84873,114.74817,132.17247,0.523,0.081,0.006,1554,1746
92.00647,18.541708,104.64132,115.938065,134.59787,0.525,0.1,0.009,1555,957
90.040955,18.423468,102.57445,114.38841,133.0991,0.476,0.099,0.007,1556,1739
91.036476,18.591154,103.022385,115.87927,133.3612,0.491,0.097,0.01,1557,1128
89.27367,18.32998,102.05063,113.183174,130.70561,0.415,0.083,0.007,1558,1867
88.47584,17.498058,100.42363,111.67961,129.0273,0.413,0.049,0.005,1559,1415
89.82908,18.129051,101.500175,113.38494,130.86343,0.45,0.079,0.007,1560,194
87.91851,16.899498,99.662155,109.735146,126.95237,0.382,0.041,0.003,1561,1744
86.02586,17.729012,97.969894,108.991295,126.130646,0.349,0.049,0.006,1562,1361
92.78625,19.018948,106.171165,116.92914,137.37912,0.56,0.131,0.018,1563,1676
91.43592,19.1494,104.7489,116.14704,137.03586,0.519,0.114,0.017,1564,1600
93.03098,18.437037,105.23704,117.24581,137.73178,0.584,0.12,0.014,1565,361
91.1705,18.154959,103.46487,114.66284,134.16965,0.516,0.083,0.004,1566,751
91.21766,18.215174,103.76044,115.22477,132.57083,0.505,0.097,0.007,1567,1498
92.65616,18.142414,105.3408,116.10237,134.95085,0.565,0.098,0.003,1568,430
90.77195,17.57947,102.43237,112.97205,132.9211,0.502,0.066,0.003,1569,887
89.27991,17.557405,101.821304,111.20742,128.77933,0.438,0.054,0.005,1570,480
90.0911,18.14978,102.505585,113.26019,133.19191,0.46,0.06,0.005,1571,594
93.84418,19.129677,107.17733,118.4227,141.3211,0.61,0.163,0.017,1572,289
85.823044,17.008139,96.7866,108.95016,124.19145,0.299,0.034,0.003,1573,335
90.50881,18.15236,102.70522,114.33874,132.84872,0.469,0.069,0.003,1574,1607
91.69109,18.372295,103.93713,116.53023,132.16164,0.533,0.09,0.006,1575,892
90.89565,19.0015,104.090935,115.42251,134.88834,0.491,0.11,0.017,1576,1825
92.3801,19.3601,104.89845,116.37198,138.57243,0.557,0.134,0.012,1577,1866
88.745445,17.971174,100.87993,112.10987,131.59344,0.418,0.058,0.003,1578,1229
90.59046,18.134565,103.11785,113.88975,133.84348,0.482,0.054,0.004,1579,1940
90.840996,18.759737,103.23607,115.79726,135.99532,0.486,0.103,0.014,1580,1243
90.24053,18.716665,102.57008,114.578476,131.80707,0.474,0.113,0.012,1581,1865
94.10923,19.369652,106.829994,118.77648,140.80812,0.609,0.159,0.023,1582,1362
91.38687,18.798872,104.36937,115.581085,137.77951,0.513,0.122,0.016,1583,708
91.090294,18.476967,103.32556,114.901596,132.94287,0.497,0.085,0.006,1584,1348
93.01628,19.497036,105.275925,117.55131,142.44807,0.571,0.153,0.015,1585,1419
89.850815,18.839643,102.77634,114.277176,134.83617,0.468,0.071,0.008,1586,1669
90.56914,18.048641,103.12111,114.205055,132.50687,0.492,0.092,0.009,1587,796
92.178154,18.539896,104.45822,116.16845,136.61195,0.542,0.125,0.012,1588,1912
85.818825,17.066704,97.012344,107.989624,124.58004,0.284,0.026,0.001,1589,1923
89.08906,18.584034,101.95053,113.536354,133.67548,0.429,0.085,0.01,1590,1480
89.7834,18.202143,102.235176,113.54421,133.35597,0.451,0.096,0.009,1591,1721
88.29046,17.322552,100.088234,111.512985,128.86218,0.417,0.048,0.003,1592,1515
92.334465,18.66857,104.79956,116.53841,135.59015,0.552,0.114,0.012,1593,1625
89.70385,17.313046,101.72674,112.36898,129.86992,0.427,0.065,0.003,1594,790
92.27778,18.90706,104.314926,117.11163,139.25383,0.528,0.131,0.013,1595,164
93.289825,19.200882,106.33517,117.79265,138.12358,0.576,0.143,0.021,1596,503
88.25814,18.523008,101.08512,112.14921,129.7299,0.397,0.075,0.01,1597,885
87.65955,17.595852,99.91785,110.23492,127.32342,0.365,0.044,0.002,1598,159
90.92664,18.024426,103.8972,113.78922,131.39523,0.486,0.075,0.003,1599,1088
91.05929,17.648138,103.32025,113.81507,130.399,0.491,0.071,0.011,1600,1048
92.9796,19.461061,106.161026,117.83697,139.98091,0.559,0.158,0.025,1601,552
87.59814,18.094934,99.97403,111.03573,130.06903,0.378,0.063,0.01,1602,477
89.707115,18.24223,101.65799,113.02387,132.34999,0.438,0.085,0.009,1603,1839
89.65184,17.726377,101.6358,112.87433,129.57217,0.454,0.051,0.002,1604,1278
90.99675,19.201376,103.493645,115.57513,139.4068,0.496,0.086,0.005,1605,1440
89.84078,17.317812,101.142166,112.76446,131.33887,0.446,0.056,0.004,1606,1344
88.98522,18.987816,101.86222,114.67999,130.96266,0.444,0.075,0.007,1607,1941
92.690475,18.17833,104.60448,116.59334,136.85059,0.551,0.107,0.01,1608,628
92.32808,19.315926,105.028854,116.72686,139.86719,0.533,0.146,0.026,1609,1003
88.8734,17.843428,101.19122,111.812416,129.02592,0.439,0.065,0.004,1610,213
91.82289,19.397512,104.45416,116.981995,138.57655,0.529,0.113,0.011,1611,1896
90.22446,18.826323,103.12481,114.47231,133.54143,0.456,0.091,0.011,1612,1704
88.386894,18.379465,100.94126,112.04739,130.91391,0.408,0.075,0.003,1613,604
89.98852,18.261564,102.179146,113.98264,131.99118,0.463,0.061,0.003,1614,1276
90.30251,18.346375,102.55075,113.568825,132.8904,0.469,0.07,0.008,1615,1423
88.777855,17.738588,100.14639,112.18261,129.98564,0.399,0.049,0.002,1616,1126
93.27137,19.454031,106.453476,117.501526,140.19722,0.57,0.169,0.026,1617,1235
92.70032,18.975616,105.456696,115.96659,139.46883,0.56,0.135,0.015,1618,607
94.26427,19.387108,106.64836,119.277084,138.97673,0.612,0.169,0.028,1619,1743
89.8867,17.84938,101.929436,112.199005,133.41882,0.465,0.067,0.001,1620,132
89.89384,18.488897,101.46662,115.10548,134.42061,0.461,0.076,0.002,1621,1188
91.853966,19.238043,104.27877,115.970795,138.22647,0.52,0.111,0.006,1622,1014
88.622894,18.37071,101.72215,112.88027,129.55247,0.402,0.071,0.005,1623,1979
90.32469,18.212507,102.9207,113.782326,131.22868,0.477,0.07,0.004,1624,1325
93.145676,18.001766,104.97914,116.32082,136.62054,0.582,0.102,0.004,1625,1262
88.4555,17.619127,100.03801,111.380806,129.50528,0.392,0.065,0.004,1626,1608
88.4119,17.924469,100.712906,112.10148,129.59389,0.396,0.045,0.001,1627,1261
92.68211,18.855656,105.79597,116.173836,137.78561,0.551,0.129,0.016,1628,342
91.41033,18.972727,104.089355,116.48089,135.83296,0.514,0.099,0.014,1629,1000
90.727715,17.914774,102.4832,113.86052,132.95207,0.484,0.08,0.008,1630,122
92.02525,18.377096,104.10846,115.30706,133.56046,0.548,0.082,0.009,1631,1976
89.926796,18.55163,102.34399,114.69564,133.01389,0.448,0.078,0.007,1632,1840
88.90364,18.74461,101.73867,113.24261,132.74231,0.432,0.074,0.007,1633,1614
91.182144,19.078436,104.00139,115.70724,137.48892,0.502,0.142,0.018,1634,378
90.88201,18.355412,102.9604,114.31539,134.65175,0.505,0.099,0.008,1635,1474
91.01917,18.652458,103.56092,114.69087,133.64113,0.506,0.116,0.009,1636,785
93.20513,18.524576,105.938,115.88658,138.40868,0.585,0.115,0.005,1637,764
94.36255,19.072407,107.03433,118.53646,140.95024,0.63,0.156,0.022,1638,1870
87.79916,17.833078,99.98795,110.95813,128.38705,0.379,0.064,0.003,1639,868
91.24145,19.119759,104.552475,115.798195,134.22328,0.51,0.128,0.017,1640,673
90.02401,18.423807,102.23326,113.87353,134.24696,0.459,0.061,0.003,1641,1561
91.385025,18.77761,104.42581,116.58405,136.89091,0.529,0.126,0.012,1642,703
92.722206,19.229292,105.71403,117.58589,136.5868,0.578,0.146,0.026,1643,490
90.38183,19.844343,104.15416,115.69527,139.87378,0.467,0.106,0.013,1644,1520
91.661285,18.271955,103.90581,115.702,133.47974,0.507,0.094,0.004,1645,1701
89.59389,18.40834,102.45842,113.491325,132.26804,0.437,0.106,0.011,1646,1398
87.44656,18.406523,99.63192,111.64476,129.98967,0.375,0.076,0.005,1647,1735
89.72206,17.3486,101.75339,112.09065,126.74625,0.443,0.054,0.003,1648,1260
91.316986,18.197008,103.62705,114.65065,134.03043,0.489,0.076,0.004,1649,1067
90.21228,18.259039,102.150444,114.829025,133.1654,0.451,0.068,0.001,1650,1817
92.1568,18.084105,103.78777,115.30224,136.46277,0.56,0.081,0.003,1651,1889
88.95242,17.519854,101.07686,111.24457,132.8545,0.431,0.06,0.005,1652,1395
88.846115,17.205965,100.596,111.95253,127.53674,0.411,0.056,0.006,1653,1960
90.76247,19.080492,104.153534,115.75119,136.46178,0.493,0.109,0.013,1654,839
93.16681,18.540209,105.64249,117.66336,136.52928,0.578,0.117,0.008,1655,1843
91.0507,18.830442,103.45013,116.56521,137.14761,0.496,0.12,0.016,1656,668
93.113846,18.524246,105.745834,117.757095,136.94801,0.599,0.128,0.012,1657,1214
90.93991,17.907194,104.03633,114.11902,129.9476,0.511,0.083,0.006,1658,619
90.835594,18.433512,102.91075,114.50334,132.27902,0.492,0.08,0.004,1659,228
90.056564,18.492971,102.97361,113.931854,135.62482,0.468,0.087,0.007,1660,1559
88.21584,19.051693,100.962234,113.753204,132.18398,0.42,0.083,0.01,1661,818
87.919754,18.28062,100.2648,110.81337,129.72452,0.378,0.059,0.005,1662,820
